  9809     SPring-8 14b2 
 Fe-K_Fe-foil_S  12.06.21 07:32 - 12.06.21 07:36
 Fe-foil                                                                         
 Ring :   8.0 GeV    99.5 mA -   99.5 mA
 Mono :   SI(111)       D=  3.13551 A    Initial angle= 17.09889 deg
 14b2      Transmission( 2)   Repetition=  1     Points= 4522
 Param file :                 angle axis (1)     Block =    1

 Block      Init-ang  final-ang     Step/deg     Time/s       Num
     1       17.00000  13.20000    -0.000840       0.05      4522
 Ortec( 0)     NDCH = 3
  Angle(c)  Angle(o)    time/s         2         3
      Mode         0         0         1         2
    Offset         0         0   282.500   132.700
  14.14652  14.20190     0.051     18202      4327
  14.14568  14.20119     0.051     18208      4331
  14.14484  14.20045     0.051     18211      4337
  14.14400  14.19969     0.051     18200      4334
  14.14316  14.19883     0.051     18204      4339
  14.14232  14.19789     0.051     18203      4345
  14.14148  14.19698     0.051     18207      4346
  14.14064  14.19607     0.051     18203      4348
  14.13980  14.19516     0.051     18201      4349
  14.13896  14.19432     0.051     18214      4356
  14.13812  14.19350     0.051     18202      4353
  14.13728  14.19272     0.051     18206      4360
  14.13644  14.19201     0.051     18199      4360
  14.13560  14.19130     0.051     18202      4363
  14.13476  14.19057     0.051     18206      4366
  14.13392  14.18982     0.051     18197      4368
  14.13308  14.18899     0.051     18204      4373
  14.13224  14.18806     0.051     18194      4373
  14.13140  14.18714     0.051     18204      4378
  14.13056  14.18623     0.051     18206      4377
  14.12972  14.18531     0.051     18206      4385
  14.12888  14.18446     0.051     18205      4384
  14.12804  14.18364     0.051     18198      4388
  14.12720  14.18284     0.051     18207      4391
  14.12636  14.18212     0.051     18190      4392
  14.12552  14.18142     0.051     18212      4400
  14.12468  14.18069     0.051     18197      4398
  14.12384  14.17993     0.051     18201      4401
  14.12300  14.17910     0.051     18205      4404
  14.12216  14.17817     0.051     18192      4405
  14.12132  14.17725     0.051     18202      4411
  14.12048  14.17634     0.051     18197      4408
  14.11964  14.17541     0.051     18201      4415
  14.11880  14.17455     0.051     18195      4415
  14.11796  14.17373     0.051     18201      4421
  14.11712  14.17294     0.051     18198      4421
  14.11628  14.17221     0.051     18194      4424
  14.11544  14.17152     0.051     18195      4429
  14.11460  14.17079     0.051     18188      4426
  14.11376  14.17004     0.051     18198      4433
  14.11292  14.16925     0.051     18191      4433
  14.11208  14.16833     0.051     18188      4437
  14.11124  14.16740     0.051     18194      4439
  14.11040  14.16649     0.051     18187      4440
  14.10956  14.16557     0.051     18190      4443
  14.10872  14.16470     0.051     18185      4442
  14.10788  14.16388     0.051     18193      4451
  14.10704  14.16307     0.051     18180      4449
  14.10620  14.16233     0.051     18186      4453
  14.10536  14.16163     0.051     18184      4454
  14.10452  14.16091     0.051     18180      4458
  14.10368  14.16017     0.051     18189      4460
  14.10284  14.15939     0.051     18180      4460
  14.10200  14.15848     0.051     18191      4467
  14.10116  14.15755     0.051     18179      4464
  14.10032  14.15664     0.051     18183      4471
  14.09948  14.15572     0.051     18185      4469
  14.09864  14.15483     0.051     18193      4476
  14.09780  14.15400     0.051     18182      4474
  14.09696  14.15318     0.051     18176      4476
  14.09612  14.15242     0.051     18183      4481
  14.09528  14.15173     0.051     18183      4482
  14.09444  14.15101     0.051     18178      4484
  14.09360  14.15026     0.051     18178      4485
  14.09276  14.14948     0.051     18172      4489
  14.09192  14.14858     0.051     18180      4490
  14.09108  14.14764     0.051     18173      4492
  14.09024  14.14674     0.051     18178      4497
  14.08940  14.14582     0.051     18172      4496
  14.08856  14.14493     0.051     18177      4499
  14.08772  14.14410     0.051     18178      4503
  14.08688  14.14329     0.051     18165      4501
  14.08604  14.14252     0.051     18173      4503
  14.08520  14.14183     0.051     18177      4505
  14.08436  14.14112     0.051     18182      4508
  14.08352  14.14038     0.051     18172      4512
  14.08268  14.13961     0.051     18174      4513
  14.08184  14.13874     0.051     18183      4516
  14.08100  14.13780     0.051     18170      4516
  14.08016  14.13690     0.051     18180      4519
  14.07932  14.13597     0.051     18163      4519
  14.07848  14.13507     0.051     18182      4526
  14.07764  14.13423     0.051     18172      4524
  14.07680  14.13341     0.051     18169      4527
  14.07596  14.13264     0.051     18176      4530
  14.07512  14.13194     0.051     18169      4530
  14.07428  14.13123     0.051     18175      4532
  14.07344  14.13050     0.051     18171      4532
  14.07260  14.12974     0.051     18181      4539
  14.07176  14.12888     0.051     18171      4540
  14.07092  14.12795     0.051     18171      4540
  14.07008  14.12704     0.051     18173      4541
  14.06924  14.12612     0.051     18164      4544
  14.06840  14.12520     0.051     18174      4548
  14.06756  14.12435     0.051     18164      4548
  14.06672  14.12352     0.051     18167      4550
  14.06588  14.12273     0.051     18171      4555
  14.06504  14.12202     0.051     18172      4554
  14.06420  14.12132     0.051     18168      4557
  14.06336  14.12058     0.051     18161      4559
  14.06252  14.11983     0.051     18168      4561
  14.06168  14.11899     0.051     18157      4562
  14.06084  14.11806     0.051     18167      4565
  14.06000  14.11714     0.051     18165      4569
  14.05916  14.11623     0.051     18160      4570
  14.05832  14.11532     0.051     18172      4572
  14.05748  14.11446     0.051     18156      4575
  14.05664  14.11364     0.051     18169      4578
  14.05580  14.11285     0.051     18155      4580
  14.05496  14.11213     0.051     18165      4581
  14.05412  14.11144     0.051     18154      4578
  14.05328  14.11071     0.051     18155      4588
  14.05244  14.10996     0.051     18156      4586
  14.05160  14.10914     0.051     18147      4591
  14.05076  14.10822     0.051     18158      4592
  14.04992  14.10729     0.051     18148      4592
  14.04908  14.10638     0.051     18154      4598
  14.04824  14.10546     0.051     18153      4598
  14.04740  14.10460     0.051     18155      4602
  14.04656  14.10378     0.051     18152      4604
  14.04572  14.10298     0.051     18151      4605
  14.04488  14.10224     0.051     18156      4610
  14.04404  14.10155     0.051     18137      4608
  14.04320  14.10082     0.051     18149      4616
  14.04236  14.10008     0.051     18148      4618
  14.04152  14.09928     0.051     18145      4619
  14.04068  14.09836     0.051     18144      4625
  14.03984  14.09743     0.051     18138      4620
  14.03900  14.09652     0.051     18146      4625
  14.03816  14.09559     0.051     18139      4625
  14.03732  14.09470     0.051     18138      4630
  14.03648  14.09388     0.051     18136      4631
  14.03564  14.09307     0.051     18129      4633
  14.03480  14.09232     0.051     18143      4637
  14.03396  14.09163     0.051     18128      4638
  14.03312  14.09091     0.051     18133      4642
  14.03228  14.09017     0.051     18125      4642
  14.03144  14.08938     0.051     18137      4649
  14.03060  14.08848     0.051     18128      4648
  14.02976  14.08754     0.051     18132      4652
  14.02892  14.08664     0.051     18137      4655
  14.02808  14.08572     0.051     18122      4653
  14.02724  14.08484     0.051     18134      4661
  14.02640  14.08401     0.051     18120      4661
  14.02556  14.08320     0.051     18136      4665
  14.02472  14.08244     0.051     18128      4667
  14.02388  14.08175     0.051     18123      4668
  14.02304  14.08104     0.051     18129      4673
  14.02220  14.08030     0.051     18118      4673
  14.02136  14.07953     0.051     18136      4679
  14.02052  14.07864     0.051     18125      4676
  14.01968  14.07771     0.051     18129      4683
  14.01884  14.07680     0.051     18129      4684
  14.01800  14.07588     0.051     18126      4687
  14.01716  14.07498     0.051     18125      4687
  14.01632  14.07415     0.051     18114      4690
  14.01548  14.07333     0.051     18120      4691
  14.01464  14.07256     0.051     18120      4691
  14.01380  14.07186     0.051     18118      4698
  14.01296  14.07115     0.051     18117      4696
  14.01212  14.07042     0.051     18114      4700
  14.01128  14.06965     0.051     18124      4704
  14.01044  14.06877     0.051     18099      4701
  14.00960  14.06783     0.051     18117      4706
  14.00876  14.06691     0.051     18115      4710
  14.00792  14.06599     0.051     18109      4713
  14.00708  14.06509     0.051     18108      4711
  14.00624  14.06424     0.051     18110      4718
  14.00540  14.06342     0.051     18106      4717
  14.00456  14.06265     0.051     18103      4721
  14.00372  14.06195     0.051     18106      4724
  14.00288  14.06125     0.051     18105      4724
  14.00204  14.06051     0.051     18098      4728
  14.00120  14.05976     0.051     18098      4728
  14.00036  14.05890     0.051     18100      4732
  13.99952  14.05797     0.051     18101      4735
  13.99868  14.05707     0.051     18094      4735
  13.99784  14.05615     0.051     18102      4740
  13.99700  14.05524     0.051     18093      4738
  13.99616  14.05439     0.051     18091      4741
  13.99532  14.05357     0.051     18092      4743
  13.99448  14.05279     0.051     18093      4747
  13.99364  14.05207     0.051     18093      4751
  13.99280  14.05137     0.051     18082      4750
  13.99196  14.05064     0.051     18098      4757
  13.99112  14.04990     0.051     18082      4755
  13.99028  14.04907     0.051     18081      4757
  13.98944  14.04814     0.051     18090      4764
  13.98860  14.04722     0.051     18087      4765
  13.98776  14.04630     0.051     18088      4770
  13.98692  14.04538     0.051     18080      4769
  13.98608  14.04452     0.051     18086      4772
  13.98524  14.04370     0.051     18078      4771
  13.98440  14.04290     0.051     18085      4775
  13.98356  14.04217     0.051     18081      4778
  13.98272  14.04148     0.051     18077      4780
  13.98188  14.04074     0.051     18079      4783
  13.98104  14.03998     0.051     18067      4785
  13.98020  14.03916     0.051     18079      4788
  13.97936  14.03824     0.051     18069      4786
  13.97852  14.03731     0.051     18071      4792
  13.97768  14.03639     0.051     18077      4795
  13.97684  14.03547     0.051     18068      4797
  13.97600  14.03461     0.051     18064      4802
  13.97516  14.03379     0.051     18059      4799
  13.97432  14.03299     0.051     18075      4809
  13.97348  14.03226     0.051     18055      4802
  13.97264  14.03156     0.051     18073      4811
  13.97180  14.03084     0.051     18065      4812
  13.97096  14.03010     0.051     18061      4811
  13.97012  14.02930     0.051     18067      4817
  13.96928  14.02839     0.051     18061      4819
  13.96844  14.02747     0.051     18064      4821
  13.96760  14.02656     0.051     18060      4824
  13.96676  14.02563     0.051     18065      4827
  13.96592  14.02476     0.051     18060      4832
  13.96508  14.02394     0.051     18055      4829
  13.96424  14.02313     0.051     18065      4836
  13.96340  14.02238     0.051     18054      4836
  13.96256  14.02169     0.051     18059      4841
  13.96172  14.02098     0.051     18055      4842
  13.96088  14.02024     0.051     18067      4847
  13.96004  14.01945     0.051     18063      4848
  13.95920  14.01855     0.051     18060      4847
  13.95836  14.01761     0.051     18062      4854
  13.95752  14.01670     0.051     18056      4855
  13.95668  14.01578     0.051     18057      4857
  13.95584  14.01489     0.051     18049      4859
  13.95500  14.01406     0.051     18057      4865
  13.95416  14.01324     0.051     18057      4864
  13.95332  14.01248     0.051     18046      4868
  13.95248  14.01178     0.051     18064      4871
  13.95164  14.01106     0.051     18045      4872
  13.95080  14.01032     0.051     18054      4877
  13.94996  14.00955     0.051     18047      4875
  13.94912  14.00866     0.051     18055      4881
  13.94828  14.00773     0.051     18045      4881
  13.94744  14.00682     0.051     18042      4883
  13.94660  14.00591     0.051     18050      4890
  13.94576  14.00501     0.051     18035      4885
  13.94492  14.00417     0.051     18043      4893
  13.94408  14.00336     0.051     18037      4894
  13.94324  14.00259     0.051     18041      4895
  13.94240  14.00189     0.051     18035      4896
  13.94156  14.00118     0.051     18026      4900
  13.94072  14.00045     0.051     18034      4903
  13.93988  13.99968     0.051     18017      4902
  13.93904  13.99882     0.051     18029      4908
  13.93820  13.99788     0.051     18034      4914
  13.93736  13.99698     0.051     18032      4914
  13.93652  13.99606     0.051     18031      4915
  13.93568  13.99515     0.051     18021      4916
  13.93484  13.99431     0.051     18037      4925
  13.93400  13.99349     0.051     18019      4923
  13.93316  13.99271     0.051     18038      4932
  13.93232  13.99200     0.051     18026      4932
  13.93148  13.99130     0.051     18024      4933
  13.93064  13.99056     0.051     18029      4937
  13.92980  13.98980     0.051     18023      4937
  13.92896  13.98896     0.051     18026      4943
  13.92812  13.98803     0.051     18016      4943
  13.92728  13.98711     0.051     18031      4951
  13.92644  13.98619     0.051     18015      4950
  13.92560  13.98526     0.051     18015      4951
  13.92476  13.98440     0.051     18023      4958
  13.92392  13.98358     0.051     18017      4956
  13.92308  13.98279     0.051     18020      4962
  13.92224  13.98207     0.051     18016      4964
  13.92140  13.98136     0.051     18018      4965
  13.92056  13.98063     0.051     18014      4970
  13.91972  13.97988     0.051     18006      4968
  13.91888  13.97905     0.051     18016      4973
  13.91804  13.97812     0.051     18012      4977
  13.91720  13.97720     0.051     18009      4978
  13.91636  13.97629     0.051     18004      4979
  13.91552  13.97537     0.051     18012      4982
  13.91468  13.97451     0.051     18005      4986
  13.91384  13.97369     0.051     18003      4987
  13.91300  13.97290     0.051     18011      4993
  13.91216  13.97217     0.051     18002      4991
  13.91132  13.97147     0.051     18002      4995
  13.91048  13.97075     0.051     17998      4995
  13.90964  13.97000     0.051     18004      5002
  13.90880  13.96919     0.051     17996      5002
  13.90796  13.96826     0.051     17990      5007
  13.90712  13.96734     0.051     17997      5007
  13.90628  13.96643     0.051     17986      5008
  13.90544  13.96551     0.051     17983      5010
  13.90460  13.96464     0.051     17980      5010
  13.90376  13.96382     0.051     17985      5018
  13.90292  13.96301     0.051     17977      5014
  13.90208  13.96227     0.051     17973      5021
  13.90124  13.96158     0.051     17978      5024
  13.90040  13.96086     0.051     17963      5022
  13.89956  13.96011     0.051     17965      5026
  13.89872  13.95931     0.051     17969      5029
  13.89788  13.95840     0.051     17965      5029
  13.89704  13.95746     0.051     17953      5029
  13.89620  13.95654     0.051     17956      5034
  13.89536  13.95562     0.051     17962      5035
  13.89452  13.95474     0.051     17945      5036
  13.89368  13.95391     0.051     17954      5041
  13.89284  13.95310     0.051     17948      5042
  13.89200  13.95236     0.051     17944      5043
  13.89116  13.95166     0.051     17936      5044
  13.89032  13.95095     0.051     17936      5047
  13.88948  13.95021     0.051     17940      5051
  13.88864  13.94942     0.051     17936      5053
  13.88780  13.94852     0.051     17943      5059
  13.88696  13.94758     0.051     17932      5058
  13.88612  13.94667     0.051     17932      5059
  13.88528  13.94575     0.051     17925      5062
  13.88444  13.94487     0.051     17930      5062
  13.88360  13.94404     0.051     17934      5071
  13.88276  13.94322     0.051     17913      5066
  13.88192  13.94247     0.051     17917      5070
  13.88108  13.94177     0.051     17918      5071
  13.88024  13.94106     0.051     17913      5076
  13.87940  13.94032     0.051     17913      5079
  13.87856  13.93954     0.051     17911      5081
  13.87772  13.93866     0.051     17915      5083
  13.87688  13.93772     0.051     17904      5083
  13.87604  13.93682     0.051     17912      5088
  13.87520  13.93590     0.051     17899      5092
  13.87436  13.93500     0.051     17899      5091
  13.87352  13.93417     0.051     17903      5097
  13.87268  13.93335     0.051     17898      5098
  13.87184  13.93258     0.051     17906      5099
  13.87100  13.93187     0.051     17893      5099
  13.87016  13.93116     0.051     17902      5107
  13.86932  13.93042     0.051     17895      5105
  13.86848  13.92965     0.051     17893      5111
  13.86764  13.92877     0.051     17895      5115
  13.86680  13.92783     0.051     17895      5119
  13.86596  13.92692     0.051     17895      5118
  13.86512  13.92599     0.051     17900      5119
  13.86428  13.92508     0.051     17900      5129
  13.86344  13.92424     0.051     17891      5125
  13.86260  13.92342     0.051     17894      5134
  13.86176  13.92265     0.051     17895      5134
  13.86092  13.92195     0.051     17891      5134
  13.86008  13.92125     0.051     17897      5140
  13.85924  13.92051     0.051     17894      5140
  13.85840  13.91975     0.051     17891      5146
  13.85756  13.91890     0.051     17890      5150
  13.85672  13.91798     0.051     17898      5152
  13.85588  13.91706     0.051     17901      5158
  13.85504  13.91614     0.051     17891      5158
  13.85420  13.91523     0.051     17899      5164
  13.85336  13.91439     0.051     17889      5164
  13.85252  13.91356     0.051     17897      5169
  13.85168  13.91278     0.051     17896      5170
  13.85084  13.91207     0.051     17896      5176
  13.85000  13.91137     0.051     17900      5180
  13.84916  13.91064     0.051     17888      5178
  13.84832  13.90989     0.051     17901      5182
  13.84748  13.90906     0.051     17884      5184
  13.84664  13.90813     0.051     17899      5192
  13.84580  13.90721     0.051     17889      5192
  13.84496  13.90630     0.051     17902      5196
  13.84412  13.90538     0.051     17893      5201
  13.84328  13.90451     0.051     17891      5202
  13.84244  13.90369     0.051     17894      5204
  13.84160  13.90289     0.051     17885      5203
  13.84076  13.90216     0.051     17894      5209
  13.83992  13.90146     0.051     17875      5211
  13.83908  13.90072     0.051     17895      5214
  13.83824  13.89997     0.051     17890      5217
  13.83740  13.89915     0.051     17877      5216
  13.83656  13.89823     0.051     17894      5225
  13.83572  13.89731     0.051     17877      5221
  13.83488  13.89640     0.051     17873      5225
  13.83404  13.89548     0.051     17873      5230
  13.83320  13.89461     0.051     17882      5232
  13.83236  13.89380     0.051     17877      5236
  13.83152  13.89299     0.051     17864      5235
  13.83068  13.89226     0.051     17885      5245
  13.82984  13.89157     0.051     17865      5238
  13.82900  13.89085     0.051     17865      5241
  13.82816  13.89011     0.051     17866      5245
  13.82732  13.88932     0.051     17866      5243
  13.82648  13.88841     0.051     17863      5248
  13.82564  13.88748     0.051     17851      5253
  13.82480  13.88658     0.051     17860      5256
  13.82396  13.88565     0.051     17851      5251
  13.82312  13.88477     0.051     17864      5262
  13.82228  13.88395     0.051     17851      5264
  13.82144  13.88314     0.051     17866      5270
  13.82060  13.88239     0.051     17855      5272
  13.81976  13.88169     0.051     17852      5270
  13.81892  13.88097     0.051     17854      5274
  13.81808  13.88024     0.051     17841      5274
  13.81724  13.87945     0.051     17854      5280
  13.81640  13.87855     0.051     17848      5288
  13.81556  13.87761     0.051     17849      5285
  13.81472  13.87670     0.051     17847      5286
  13.81388  13.87577     0.051     17837      5287
  13.81304  13.87488     0.051     17854      5295
  13.81220  13.87404     0.051     17834      5291
  13.81136  13.87322     0.051     17851      5298
  13.81052  13.87246     0.051     17844      5302
  13.80968  13.87176     0.051     17842      5304
  13.80884  13.87105     0.051     17838      5306
  13.80800  13.87030     0.051     17839      5310
  13.80716  13.86953     0.051     17847      5312
  13.80632  13.86865     0.051     17846      5312
  13.80548  13.86771     0.051     17852      5317
  13.80464  13.86681     0.051     17853      5324
  13.80380  13.86588     0.051     17845      5323
  13.80296  13.86498     0.051     17848      5327
  13.80212  13.86416     0.051     17841      5324
  13.80128  13.86334     0.051     17861      5336
  13.80044  13.86257     0.051     17840      5333
  13.79960  13.86187     0.051     17859      5339
  13.79876  13.86117     0.051     17850      5341
  13.79792  13.86043     0.051     17847      5342
  13.79708  13.85967     0.051     17857      5351
  13.79624  13.85880     0.051     17850      5349
  13.79540  13.85786     0.051     17849      5351
  13.79456  13.85695     0.051     17847      5355
  13.79372  13.85603     0.051     17858      5361
  13.79288  13.85513     0.051     17848      5361
  13.79204  13.85428     0.051     17854      5365
  13.79120  13.85346     0.051     17855      5368
  13.79036  13.85268     0.051     17856      5370
  13.78952  13.85197     0.051     17855      5374
  13.78868  13.85127     0.051     17848      5372
  13.78784  13.85053     0.051     17863      5381
  13.78700  13.84977     0.051     17860      5383
  13.78616  13.84893     0.051     17852      5385
  13.78532  13.84799     0.051     17854      5392
  13.78448  13.84707     0.051     17851      5389
  13.78364  13.84615     0.051     17855      5394
  13.78280  13.84523     0.051     17846      5394
  13.78196  13.84438     0.051     17851      5400
  13.78112  13.84356     0.051     17855      5405
  13.78028  13.84277     0.051     17845      5404
  13.77944  13.84205     0.051     17854      5408
  13.77860  13.84136     0.051     17836      5409
  13.77776  13.84063     0.051     17846      5413
  13.77692  13.83988     0.051     17835      5412
  13.77608  13.83905     0.051     17844      5419
  13.77524  13.83812     0.051     17835      5419
  13.77440  13.83721     0.051     17837      5420
  13.77356  13.83630     0.051     17845      5426
  13.77272  13.83538     0.051     17828      5422
  13.77188  13.83452     0.051     17835      5431
  13.77104  13.83370     0.051     17834      5433
  13.77020  13.83290     0.051     17834      5438
  13.76936  13.83218     0.051     17830      5435
  13.76852  13.83148     0.051     17827      5440
  13.76768  13.83075     0.051     17825      5442
  13.76684  13.83001     0.051     17825      5445
  13.76600  13.82919     0.051     17832      5446
  13.76516  13.82827     0.051     17816      5447
  13.76432  13.82734     0.051     17822      5454
  13.76348  13.82644     0.051     17807      5448
  13.76264  13.82552     0.051     17811      5456
  13.76180  13.82465     0.051     17813      5457
  13.76096  13.82383     0.051     17804      5458
  13.76012  13.82302     0.051     17797      5462
  13.75928  13.82228     0.051     17798      5462
  13.75844  13.82159     0.051     17791      5464
  13.75760  13.82086     0.051     17793      5467
  13.75676  13.82011     0.051     17781      5469
  13.75592  13.81931     0.051     17796      5475
  13.75508  13.81840     0.051     17770      5470
  13.75424  13.81747     0.051     17785      5481
  13.75340  13.81656     0.051     17776      5477
  13.75256  13.81564     0.051     17767      5475
  13.75172  13.81475     0.051     17769      5482
  13.75088  13.81393     0.051     17757      5482
  13.75004  13.81312     0.051     17766      5485
  13.74920  13.81237     0.051     17747      5480
  13.74836  13.81168     0.051     17755      5487
  13.74752  13.81096     0.051     17733      5484
  13.74668  13.81022     0.051     17739      5491
  13.74584  13.80944     0.051     17729      5490
  13.74500  13.80854     0.051     17728      5493
  13.74416  13.80761     0.051     17730      5496
  13.74332  13.80670     0.051     17718      5495
  13.74248  13.80578     0.051     17719      5498
  13.74164  13.80489     0.051     17694      5491
  13.74080  13.80406     0.051     17666      5485
  13.73996  13.80324     0.051     17545      5456
  13.73912  13.80248     0.051     17378      5405
  13.73828  13.80179     0.051     17320      5388
  13.73744  13.80108     0.051     17390      5414
  13.73660  13.80034     0.051     17560      5467
  13.73576  13.79958     0.051     17656      5500
  13.73492  13.79870     0.051     17662      5509
  13.73408  13.79777     0.051     17651      5505
  13.73324  13.79685     0.051     17597      5492
  13.73240  13.79593     0.051     17512      5466
  13.73156  13.79503     0.051     17379      5430
  13.73072  13.79420     0.051     17338      5421
  13.72988  13.79337     0.051     17418      5447
  13.72904  13.79260     0.051     17560      5497
  13.72820  13.79190     0.051     17668      5535
  13.72736  13.79119     0.051     17690      5540
  13.72652  13.79045     0.051     17681      5541
  13.72568  13.78968     0.051     17657      5539
  13.72484  13.78881     0.051     17637      5533
  13.72400  13.78787     0.051     17589      5524
  13.72316  13.78696     0.051     17467      5490
  13.72232  13.78603     0.051     17128      5387
  13.72148  13.78513     0.051     16728      5262
  13.72064  13.78429     0.051     16573      5216
  13.71980  13.78347     0.051     16708      5263
  13.71896  13.78269     0.051     16830      5300
  13.71812  13.78199     0.051     16724      5273
  13.71728  13.78128     0.051     16604      5236
  13.71644  13.78055     0.051     16759      5287
  13.71560  13.77980     0.051     17161      5414
  13.71476  13.77895     0.051     17522      5535
  13.71392  13.77802     0.051     17685      5586
  13.71308  13.77711     0.051     17719      5601
  13.71224  13.77619     0.051     17717      5600
  13.71140  13.77528     0.051     17714      5606
  13.71056  13.77443     0.051     17714      5607
  13.70972  13.77360     0.051     17703      5607
  13.70888  13.77281     0.051     17711      5611
  13.70804  13.77210     0.051     17661      5599
  13.70720  13.77140     0.051     17606      5584
  13.70636  13.77067     0.051     17552      5572
  13.70552  13.76993     0.051     17563      5577
  13.70468  13.76910     0.051     17602      5592
  13.70384  13.76817     0.051     17633      5605
  13.70300  13.76725     0.051     17655      5617
  13.70216  13.76633     0.051     17622      5607
  13.70132  13.76541     0.051     17587      5600
  13.70048  13.76455     0.051     17530      5587
  13.69964  13.76372     0.051     17516      5586
  13.69880  13.76292     0.051     17543      5595
  13.69796  13.76219     0.051     17572      5608
  13.69712  13.76149     0.051     17601      5622
  13.69628  13.76076     0.051     17585      5618
  13.69544  13.76001     0.051     17583      5619
  13.69460  13.75919     0.051     17552      5613
  13.69376  13.75827     0.051     17519      5604
  13.69292  13.75735     0.051     17422      5580
  13.69208  13.75645     0.051     17206      5513
  13.69124  13.75552     0.051     16849      5401
  13.69040  13.75466     0.051     16565      5316
  13.68956  13.75383     0.051     16608      5330
  13.68872  13.75303     0.051     16931      5437
  13.68788  13.75229     0.051     17132      5502
  13.68704  13.75160     0.051     16981      5462
  13.68620  13.75088     0.051     16767      5395
  13.68536  13.75014     0.051     16806      5408
  13.68452  13.74934     0.051     17121      5510
  13.68368  13.74843     0.051     17440      5616
  13.68284  13.74750     0.051     17595      5667
  13.68200  13.74659     0.051     17640      5685
  13.68116  13.74567     0.051     17636      5688
  13.68032  13.74479     0.051     17626      5691
  13.67948  13.74396     0.051     17613      5689
  13.67864  13.74315     0.051     17521      5660
  13.67780  13.74240     0.051     17397      5621
  13.67696  13.74171     0.051     17264      5584
  13.67612  13.74099     0.051     17263      5585
  13.67528  13.74025     0.051     17422      5643
  13.67444  13.73947     0.051     17575      5695
  13.67360  13.73857     0.051     17669      5729
  13.67276  13.73763     0.051     17669      5726
  13.67192  13.73671     0.051     17674      5734
  13.67108  13.73579     0.051     17626      5722
  13.67024  13.73489     0.051     17535      5696
  13.66940  13.73406     0.051     17408      5659
  13.66856  13.73324     0.051     17360      5649
  13.66772  13.73248     0.051     17431      5675
  13.66688  13.73178     0.051     17565      5717
  13.66604  13.73107     0.051     17652      5748
  13.66520  13.73033     0.051     17653      5752
  13.66436  13.72955     0.051     17653      5758
  13.66352  13.72867     0.051     17650      5755
  13.66268  13.72773     0.051     17637      5754
  13.66184  13.72683     0.051     17640      5761
  13.66100  13.72591     0.051     17634      5761
  13.66016  13.72501     0.051     17631      5766
  13.65932  13.72418     0.051     17626      5767
  13.65848  13.72336     0.051     17621      5768
  13.65764  13.72259     0.051     17624      5774
  13.65680  13.72189     0.051     17618      5767
  13.65596  13.72118     0.051     17624      5777
  13.65512  13.72045     0.051     17614      5776
  13.65428  13.71968     0.051     17620      5780
  13.65344  13.71882     0.051     17609      5780
  13.65260  13.71789     0.051     17607      5780
  13.65176  13.71697     0.051     17610      5787
  13.65092  13.71606     0.051     17600      5786
  13.65008  13.71515     0.051     17603      5792
  13.64924  13.71431     0.051     17599      5795
  13.64840  13.71349     0.051     17608      5799
  13.64756  13.71271     0.051     17593      5799
  13.64672  13.71200     0.051     17597      5798
  13.64588  13.71130     0.051     17601      5806
  13.64504  13.71056     0.051     17588      5803
  13.64420  13.70980     0.051     17590      5809
  13.64336  13.70895     0.051     17595      5812
  13.64252  13.70801     0.051     17589      5815
  13.64168  13.70709     0.051     17586      5816
  13.64084  13.70617     0.051     17589      5820
  13.64000  13.70525     0.051     17582      5821
  13.63916  13.70440     0.051     17576      5822
  13.63832  13.70357     0.051     17576      5827
  13.63748  13.70278     0.051     17572      5826
  13.63664  13.70207     0.051     17566      5832
  13.63580  13.70138     0.051     17562      5829
  13.63496  13.70064     0.051     17561      5832
  13.63412  13.69989     0.051     17564      5838
  13.63328  13.69906     0.051     17541      5836
  13.63244  13.69813     0.051     17546      5839
  13.63160  13.69722     0.051     17535      5839
  13.63076  13.69630     0.051     17536      5840
  13.62992  13.69538     0.051     17534      5843
  13.62908  13.69452     0.051     17530      5844
  13.62824  13.69370     0.051     17528      5847
  13.62740  13.69290     0.051     17523      5848
  13.62656  13.69218     0.051     17535      5859
  13.62572  13.69148     0.051     17526      5856
  13.62488  13.69075     0.051     17525      5860
  13.62404  13.69000     0.051     17531      5866
  13.62320  13.68919     0.051     17526      5865
  13.62236  13.68827     0.051     17525      5867
  13.62152  13.68735     0.051     17521      5866
  13.62068  13.68645     0.051     17529      5880
  13.61984  13.68553     0.051     17515      5876
  13.61900  13.68466     0.051     17529      5883
  13.61816  13.68383     0.051     17521      5883
  13.61732  13.68303     0.051     17515      5889
  13.61648  13.68229     0.051     17515      5889
  13.61564  13.68159     0.051     17516      5893
  13.61480  13.68086     0.051     17531      5900
  13.61396  13.68012     0.051     17518      5896
  13.61312  13.67932     0.051     17517      5899
  13.61228  13.67840     0.051     17511      5904
  13.61144  13.67746     0.051     17507      5903
  13.61060  13.67656     0.051     17508      5910
  13.60976  13.67563     0.051     17514      5913
  13.60892  13.67475     0.051     17509      5915
  13.60808  13.67392     0.051     17499      5917
  13.60724  13.67312     0.051     17501      5921
  13.60640  13.67238     0.051     17507      5923
  13.60556  13.67168     0.051     17493      5922
  13.60472  13.67096     0.051     17497      5927
  13.60388  13.67022     0.051     17491      5926
  13.60304  13.66944     0.051     17499      5933
  13.60220  13.66854     0.051     17490      5934
  13.60136  13.66761     0.051     17502      5940
  13.60052  13.66670     0.051     17497      5943
  13.59968  13.66577     0.051     17484      5944
