  9809     SPring-8 14b2 
 Ni-K_Ni-foil_S  13.11.27 04:47 - 13.11.27 04:48
 Ni-foil                                                                         
 Ring :   8.0 GeV    99.5 mA -   99.5 mA
 Mono :   SI(311)       D=  1.63747 A    Initial angle= 28.38767 deg
 14b2      Transmission( 2)   Repetition=  1     Points= 4486
 Param file :                 angle axis (1)     Block =    1

 Block      Init-ang  final-ang     Step/deg     Time/s       Num
     1       28.25000  22.55000    -0.001270       0.01      4486
 Ortec( 0)     NDCH = 3
  Angle(c)  Angle(o)    time/s         2         3
      Mode         0         0         1         2
    Offset         0         0   165.500   111.100
  24.03106  23.99544     0.010      1231       562
  24.02979  23.99406     0.010      1231       563
  24.02852  23.99275     0.010      1238       567
  24.02725  23.99155     0.010      1233       562
  24.02598  23.99043     0.010      1223       559
  24.02471  23.98928     0.010      1235       565
  24.02344  23.98799     0.010      1225       559
  24.02217  23.98658     0.010      1231       565
  24.02090  23.98516     0.010      1232       563
  24.01963  23.98380     0.010      1227       562
  24.01836  23.98252     0.010      1232       566
  24.01709  23.98134     0.010      1225       562
  24.01582  23.98023     0.010      1223       561
  24.01455  23.97907     0.010      1229       564
  24.01328  23.97776     0.010      1219       560
  24.01201  23.97635     0.010      1230       565
  24.01074  23.97493     0.010      1228       564
  24.00947  23.97357     0.010      1224       562
  24.00820  23.97231     0.010      1224       563
  24.00693  23.97114     0.010      1217       560
  24.00566  23.97002     0.010      1219       561
  24.00439  23.96884     0.010      1222       562
  24.00312  23.96750     0.010      1223       563
  24.00185  23.96607     0.010      1220       561
  24.00058  23.96467     0.010      1224       562
  23.99931  23.96332     0.010      1222       562
  23.99804  23.96207     0.010      1220       562
  23.99677  23.96092     0.010      1213       559
  23.99550  23.95980     0.010      1217       560
  23.99423  23.95859     0.010      1222       564
  23.99296  23.95723     0.010      1217       562
  23.99169  23.95580     0.010      1218       561
  23.99042  23.95442     0.010      1222       565
  23.98915  23.95309     0.010      1211       560
  23.98788  23.95186     0.010      1215       561
  23.98661  23.95073     0.010      1213       561
  23.98534  23.94961     0.010      1213       560
  23.98407  23.94838     0.010      1217       563
  23.98280  23.94700     0.010      1212       561
  23.98153  23.94557     0.010      1215       562
  23.98026  23.94418     0.010      1216       563
  23.97899  23.94286     0.010      1211       560
  23.97772  23.94165     0.010      1207       560
  23.97645  23.94053     0.010      1215       563
  23.97518  23.93939     0.010      1208       560
  23.97391  23.93812     0.010      1213       564
  23.97264  23.93672     0.010      1212       563
  23.97137  23.93529     0.010      1207       560
  23.97010  23.93391     0.010      1205       559
  23.96883  23.93261     0.010      1207       561
  23.96756  23.93142     0.010      1210       562
  23.96629  23.93030     0.010      1203       560
  23.96502  23.92915     0.010      1212       563
  23.96375  23.92785     0.010      1208       562
  23.96248  23.92645     0.010      1195       555
  23.96121  23.92503     0.010      1210       564
  23.95994  23.92367     0.010      1199       558
  23.95867  23.92239     0.010      1205       561
  23.95740  23.92123     0.010      1206       561
  23.95613  23.92011     0.010      1202       559
  23.95486  23.91894     0.010      1207       563
  23.95359  23.91761     0.010      1204       560
  23.95232  23.91619     0.010      1196       558
  23.95105  23.91478     0.010      1202       561
  23.94978  23.91343     0.010      1197       558
  23.94851  23.91217     0.010      1204       562
  23.94724  23.91102     0.010      1202       562
  23.94597  23.90990     0.010      1198       560
  23.94470  23.90870     0.010      1202       562
  23.94343  23.90735     0.010      1196       559
  23.94216  23.90592     0.010      1191       557
  23.94089  23.90452     0.010      1197       560
  23.93962  23.90318     0.010      1199       561
  23.93835  23.90194     0.010      1198       561
  23.93708  23.90081     0.010      1198       561
  23.93581  23.89969     0.010      1195       561
  23.93454  23.89847     0.010      1195       560
  23.93327  23.89710     0.010      1191       558
  23.93200  23.89567     0.010      1195       561
  23.93073  23.89428     0.010      1194       560
  23.92946  23.89297     0.010      1196       561
  23.92819  23.89175     0.010      1191       559
  23.92692  23.89062     0.010      1189       559
  23.92565  23.88949     0.010      1192       561
  23.92438  23.88823     0.010      1185       557
  23.92311  23.88684     0.010      1191       560
  23.92184  23.88542     0.010      1192       561
  23.92057  23.88404     0.010      1187       559
  23.91930  23.88273     0.010      1190       560
  23.91803  23.88153     0.010      1188       561
  23.91676  23.88041     0.010      1186       558
  23.91549  23.87926     0.010      1184       559
  23.91422  23.87797     0.010      1182       556
  23.91295  23.87656     0.010      1190       562
  23.91168  23.87514     0.010      1189       561
  23.91041  23.87378     0.010      1181       557
  23.90914  23.87250     0.010      1185       560
  23.90787  23.87132     0.010      1182       558
  23.90660  23.87021     0.010      1181       559
  23.90533  23.86905     0.010      1186       560
  23.90406  23.86774     0.010      1183       559
  23.90279  23.86633     0.010      1183       560
  23.90152  23.86493     0.010      1181       558
  23.90025  23.86357     0.010      1186       561
  23.89898  23.86230     0.010      1178       558
  23.89771  23.86113     0.010      1177       557
  23.89644  23.86002     0.010      1181       559
  23.89517  23.85883     0.010      1178       558
  23.89390  23.85749     0.010      1174       556
  23.89263  23.85606     0.010      1181       560
  23.89136  23.85466     0.010      1181       561
  23.89009  23.85331     0.010      1174       556
  23.88882  23.85206     0.010      1177       559
  23.88755  23.85091     0.010      1174       557
  23.88628  23.84979     0.010      1176       557
  23.88501  23.84858     0.010      1174       559
  23.88374  23.84722     0.010      1172       557
  23.88247  23.84579     0.010      1177       558
  23.88120  23.84441     0.010      1172       558
  23.87993  23.84308     0.010      1165       556
  23.87866  23.84186     0.010      1177       560
  23.87739  23.84073     0.010      1165       556
  23.87612  23.83961     0.010      1172       558
  23.87485  23.83838     0.010      1176       560
  23.87358  23.83700     0.010      1166       556
  23.87231  23.83557     0.010      1165       556
  23.87104  23.83419     0.010      1175       561
  23.86977  23.83288     0.010      1168       556
  23.86850  23.83166     0.010      1167       557
  23.86723  23.83054     0.010      1166       557
  23.86596  23.82941     0.010      1168       556
  23.86469  23.82814     0.010      1170       559
  23.86342  23.82674     0.010      1163       555
  23.86215  23.82531     0.010      1169       559
  23.86088  23.82393     0.010      1164       557
  23.85961  23.82263     0.010      1159       554
  23.85834  23.82144     0.010      1168       560
  23.85707  23.82031     0.010      1157       553
  23.85580  23.81916     0.010      1164       557
  23.85453  23.81786     0.010      1163       557
  23.85326  23.81645     0.010      1157       556
  23.85199  23.81504     0.010      1165       559
  23.85072  23.81368     0.010      1156       556
  23.84945  23.81240     0.010      1155       553
  23.84818  23.81124     0.010      1169       561
  23.84691  23.81013     0.010      1149       552
  23.84564  23.80896     0.010      1161       557
  23.84437  23.80764     0.010      1163       558
  23.84310  23.80621     0.010      1142       550
  23.84183  23.80481     0.010      1164       560
  23.84056  23.80345     0.010      1156       556
  23.83929  23.80219     0.010      1153       555
  23.83802  23.80104     0.010      1158       557
  23.83675  23.79992     0.010      1146       552
  23.83548  23.79872     0.010      1156       558
  23.83421  23.79737     0.010      1157       557
  23.83294  23.79594     0.010      1141       550
  23.83167  23.79454     0.010      1157       558
  23.83040  23.79320     0.010      1152       555
  23.82913  23.79196     0.010      1148       554
  23.82786  23.79082     0.010      1156       556
  23.82659  23.78970     0.010      1151       556
  23.82532  23.78848     0.010      1145       554
  23.82405  23.78711     0.010      1151       555
  23.82278  23.78568     0.010      1147       555
  23.82151  23.78430     0.010      1148       555
  23.82024  23.78297     0.010      1145       554
  23.81897  23.78175     0.010      1151       557
  23.81770  23.78062     0.010      1147       554
  23.81643  23.77949     0.010      1142       553
  23.81516  23.77823     0.010      1142       553
  23.81389  23.77684     0.010      1141       552
  23.81262  23.77540     0.010      1145       555
  23.81135  23.77402     0.010      1147       556
  23.81008  23.77272     0.010      1142       555
  23.80881  23.77152     0.010      1141       554
  23.80754  23.77040     0.010      1136       551
  23.80627  23.76924     0.010      1137       552
  23.80500  23.76795     0.010      1138       553
  23.80373  23.76654     0.010      1139       554
  23.80246  23.76511     0.010      1138       554
  23.80119  23.76374     0.010      1145       556
  23.79992  23.76246     0.010      1131       551
  23.79865  23.76129     0.010      1134       550
  23.79738  23.76018     0.010      1137       554
  23.79611  23.75901     0.010      1130       550
  23.79484  23.75770     0.010      1130       550
  23.79357  23.75628     0.010      1135       553
  23.79230  23.75487     0.010      1132       551
  23.79103  23.75352     0.010      1129       550
  23.78976  23.75225     0.010      1107       541
  23.78849  23.75109     0.010      1057       516
  23.78722  23.74997     0.010      1081       528
  23.78595  23.74878     0.010      1110       542
  23.78468  23.74744     0.010      1109       542
  23.78341  23.74601     0.010      1080       528
  23.78214  23.74461     0.010      1001       489
  23.78087  23.74326     0.010      1011       494
  23.77960  23.74202     0.010      1103       539
  23.77833  23.74087     0.010      1143       559
  23.77706  23.73975     0.010      1141       559
  23.77579  23.73853     0.010      1134       555
  23.77452  23.73716     0.010      1081       529
  23.77325  23.73573     0.010      1079       528
  23.77198  23.73434     0.010      1128       552
  23.77071  23.73302     0.010      1130       555
  23.76944  23.73181     0.010      1130       554
  23.76817  23.73068     0.010      1134       557
  23.76690  23.72955     0.010      1128       553
  23.76563  23.72831     0.010      1132       556
  23.76436  23.72693     0.010      1128       554
  23.76309  23.72549     0.010      1124       551
  23.76182  23.72410     0.010      1140       560
  23.76055  23.72280     0.010      1117       549
  23.75928  23.72159     0.010      1124       553
  23.75801  23.72047     0.010      1131       558
  23.75674  23.71932     0.010      1120       550
  23.75547  23.71804     0.010      1128       557
  23.75420  23.71664     0.010      1125       555
  23.75293  23.71521     0.010      1115       549
  23.75166  23.71384     0.010      1126       555
  23.75039  23.71255     0.010      1119       553
  23.74912  23.71137     0.010      1120       552
  23.74785  23.71025     0.010      1122       553
  23.74658  23.70909     0.010      1118       552
  23.74531  23.70778     0.010      1123       554
  23.74404  23.70637     0.010      1116       551
  23.74277  23.70496     0.010      1118       552
  23.74150  23.70360     0.010      1120       552
  23.74023  23.70234     0.010      1115       551
  23.73896  23.70118     0.010      1112       550
  23.73769  23.70007     0.010      1125       556
  23.73642  23.69889     0.010      1114       551
  23.73515  23.69755     0.010      1109       550
  23.73388  23.69612     0.010      1120       554
  23.73261  23.69472     0.010      1105       549
  23.73134  23.69336     0.010      1117       553
  23.73007  23.69211     0.010      1114       552
  23.72880  23.69096     0.010      1107       550
  23.72753  23.68984     0.010      1121       556
  23.72626  23.68863     0.010      1102       548
  23.72499  23.68727     0.010      1107       550
  23.72372  23.68584     0.010      1115       553
  23.72245  23.68444     0.010      1100       547
  23.72118  23.68310     0.010      1110       551
  23.71991  23.68187     0.010      1112       554
  23.71864  23.68074     0.010      1102       549
  23.71737  23.67962     0.010      1112       553
  23.71610  23.67839     0.010      1101       549
  23.71483  23.67702     0.010      1104       549
  23.71356  23.67560     0.010      1103       551
  23.71229  23.67421     0.010      1102       548
  23.71102  23.67290     0.010      1105       551
  23.70975  23.67169     0.010      1108       552
  23.70848  23.67057     0.010      1100       549
  23.70721  23.66943     0.010      1103       551
  23.70594  23.66817     0.010      1103       550
  23.70467  23.66678     0.010      1095       547
  23.70340  23.66535     0.010      1101       549
  23.70213  23.66397     0.010      1104       552
  23.70086  23.66267     0.010      1104       553
  23.69959  23.66148     0.010      1100       552
  23.69832  23.66036     0.010      1098       548
  23.69705  23.65920     0.010      1092       547
  23.69578  23.65790     0.010      1096       549
  23.69451  23.65649     0.010      1095       547
  23.69324  23.65507     0.010      1100       552
  23.69197  23.65369     0.010      1095       550
  23.69070  23.65241     0.010      1094       549
  23.68943  23.65125     0.010      1100       551
  23.68816  23.65014     0.010      1089       547
  23.68689  23.64897     0.010      1089       547
  23.68562  23.64765     0.010      1095       549
  23.68435  23.64624     0.010      1095       551
  23.68308  23.64484     0.010      1092       547
  23.68181  23.64349     0.010      1093       550
  23.68054  23.64223     0.010      1093       550
  23.67927  23.64107     0.010      1084       545
  23.67800  23.63995     0.010      1085       546
  23.67673  23.63876     0.010      1087       547
  23.67546  23.63741     0.010      1098       552
  23.67419  23.63598     0.010      1087       548
  23.67292  23.63459     0.010      1090       550
  23.67165  23.63325     0.010      1093       551
  23.67038  23.63201     0.010      1078       544
  23.66911  23.63087     0.010      1077       543
  23.66784  23.62974     0.010      1090       549
  23.66657  23.62852     0.010      1085       547
  23.66530  23.62715     0.010      1090       549
  23.66403  23.62572     0.010      1088       549
  23.66276  23.62433     0.010      1085       548
  23.66149  23.62301     0.010      1078       545
  23.66022  23.62180     0.010      1080       545
  23.65895  23.62067     0.010      1081       546
  23.65768  23.61954     0.010      1079       546
  23.65641  23.61830     0.010      1083       550
  23.65514  23.61692     0.010      1085       548
  23.65387  23.61550     0.010      1081       548
  23.65260  23.61411     0.010      1073       544
  23.65133  23.61280     0.010      1076       546
  23.65006  23.61159     0.010      1079       546
  23.64879  23.61047     0.010      1070       544
  23.64752  23.60933     0.010      1079       547
  23.64625  23.60805     0.010      1083       549
  23.64498  23.60665     0.010      1076       546
  23.64371  23.60522     0.010      1067       542
  23.64244  23.60385     0.010      1074       546
  23.64117  23.60256     0.010      1074       545
  23.63990  23.60137     0.010      1073       546
  23.63863  23.60025     0.010      1076       547
  23.63736  23.59909     0.010      1076       547
  23.63609  23.59778     0.010      1073       546
  23.63482  23.59637     0.010      1070       544
  23.63355  23.59496     0.010      1067       543
  23.63228  23.59360     0.010      1066       545
  23.63101  23.59233     0.010      1073       545
  23.62974  23.59118     0.010      1075       547
  23.62847  23.59006     0.010      1070       546
  23.62720  23.58889     0.010      1066       544
  23.62593  23.58755     0.010      1069       545
  23.62466  23.58613     0.010      1064       543
  23.62339  23.58472     0.010      1063       543
  23.62212  23.58337     0.010      1067       545
  23.62085  23.58212     0.010      1071       546
  23.61958  23.58097     0.010      1068       546
  23.61831  23.57985     0.010      1060       542
  23.61704  23.57864     0.010      1064       545
  23.61577  23.57728     0.010      1064       544
  23.61450  23.57585     0.010      1058       542
  23.61323  23.57445     0.010      1065       544
  23.61196  23.57312     0.010      1064       544
  23.61069  23.57189     0.010      1070       549
  23.60942  23.57075     0.010      1057       542
  23.60815  23.56962     0.010      1059       542
  23.60688  23.56839     0.010      1063       546
  23.60561  23.56701     0.010      1052       540
  23.60434  23.56559     0.010      1061       545
  23.60307  23.56421     0.010      1061       544
  23.60180  23.56289     0.010      1055       542
  23.60053  23.56169     0.010      1063       545
  23.59926  23.56057     0.010      1054       542
  23.59799  23.55943     0.010      1054       543
  23.59672  23.55816     0.010      1055       542
  23.59545  23.55677     0.010      1054       542
  23.59418  23.55534     0.010      1052       541
  23.59291  23.55396     0.010      1058       543
  23.59164  23.55266     0.010      1054       544
  23.59037  23.55146     0.010      1055       543
  23.58910  23.55034     0.010      1047       540
  23.58783  23.54919     0.010      1045       538
  23.58656  23.54789     0.010      1054       543
  23.58529  23.54647     0.010      1054       544
  23.58402  23.54505     0.010      1047       539
  23.58275  23.54368     0.010      1046       540
  23.58148  23.54240     0.010      1059       547
  23.58021  23.54123     0.010      1045       540
  23.57894  23.54011     0.010      1039       536
  23.57767  23.53895     0.010      1053       543
  23.57640  23.53762     0.010      1043       539
  23.57513  23.53621     0.010      1050       543
  23.57386  23.53481     0.010      1049       542
  23.57259  23.53346     0.010      1043       542
  23.57132  23.53221     0.010      1050       543
  23.57005  23.53105     0.010      1036       537
  23.56878  23.52994     0.010      1041       539
  23.56751  23.52875     0.010      1046       542
  23.56624  23.52740     0.010      1043       539
  23.56497  23.52597     0.010      1045       541
  23.56370  23.52457     0.010      1040       540
  23.56243  23.52323     0.010      1036       538
  23.56116  23.52199     0.010      1042       539
  23.55989  23.52085     0.010      1039       539
  23.55862  23.51973     0.010      1033       537
  23.55735  23.51851     0.010      1041       541
  23.55608  23.51714     0.010      1044       543
  23.55481  23.51571     0.010      1038       538
  23.55354  23.51431     0.010      1036       539
  23.55227  23.51299     0.010      1032       536
  23.55100  23.51178     0.010      1037       539
  23.54973  23.51065     0.010      1032       538
  23.54846  23.50953     0.010      1034       539
  23.54719  23.50828     0.010      1040       542
  23.54592  23.50690     0.010      1035       539
  23.54465  23.50548     0.010      1031       536
  23.54338  23.50410     0.010      1036       540
  23.54211  23.50279     0.010      1026       535
  23.54084  23.50158     0.010      1032       538
  23.53957  23.50046     0.010      1035       541
  23.53830  23.49932     0.010      1036       541
  23.53703  23.49804     0.010      1034       540
  23.53576  23.49664     0.010      1021       534
  23.53449  23.49521     0.010      1023       535
  23.53322  23.49383     0.010      1019       532
  23.53195  23.49254     0.010      1022       535
  23.53068  23.49136     0.010      1032       541
  23.52941  23.49024     0.010      1029       538
  23.52814  23.48908     0.010      1029       537
  23.52687  23.48777     0.010      1019       534
  23.52560  23.48635     0.010      1011       529
  23.52433  23.48494     0.010      1012       531
  23.52306  23.48358     0.010      1005       526
  23.52179  23.48232     0.010      1004       526
  23.52052  23.48116     0.010      1011       531
  23.51925  23.48005     0.010      1016       533
  23.51798  23.47888     0.010      1015       532
  23.51671  23.47755     0.010      1010       531
  23.51544  23.47613     0.010      1012       531
  23.51417  23.47473     0.010      1021       537
  23.51290  23.47338     0.010      1020       535
  23.51163  23.47213     0.010      1021       536
  23.51036  23.47098     0.010      1017       534
  23.50909  23.46986     0.010      1011       532
  23.50782  23.46866     0.010      1009       531
  23.50655  23.46730     0.010      1008       530
  23.50528  23.46587     0.010      1008       529
  23.50401  23.46447     0.010      1022       539
  23.50274  23.46314     0.010      1014       534
  23.50147  23.46191     0.010      1016       537
  23.50020  23.46077     0.010      1013       533
  23.49893  23.45964     0.010      1006       531
  23.49766  23.45841     0.010      1008       532
  23.49639  23.45704     0.010      1016       535
  23.49512  23.45562     0.010      1014       536
  23.49385  23.45424     0.010      1011       533
  23.49258  23.45293     0.010      1004       532
  23.49131  23.45172     0.010      1014       535
  23.49004  23.45060     0.010      1006       531
  23.48877  23.44947     0.010      1004       532
  23.48750  23.44821     0.010      1013       535
  23.48623  23.44683     0.010      1004       532
  23.48496  23.44540     0.010      1011       534
  23.48369  23.44402     0.010      1006       533
  23.48242  23.44272     0.010      1005       532
  23.48115  23.44153     0.010      1000       530
  23.47988  23.44041     0.010      1004       532
  23.47861  23.43926     0.010      1003       532
  23.47734  23.43798     0.010      1007       534
  23.47607  23.43657     0.010      1003       532
  23.47480  23.43515     0.010      1003       533
  23.47353  23.43378     0.010      1008       536
  23.47226  23.43250     0.010       994       527
  23.47099  23.43133     0.010      1002       532
  23.46972  23.43021     0.010      1002       533
  23.46845  23.42905     0.010       997       530
  23.46718  23.42775     0.010      1005       534
  23.46591  23.42634     0.010       996       530
  23.46464  23.42493     0.010       996       530
  23.46337  23.42358     0.010       999       532
  23.46210  23.42233     0.010       992       529
  23.46083  23.42117     0.010       999       531
  23.45956  23.42005     0.010       995       531
  23.45829  23.41887     0.010       994       529
  23.45702  23.41754     0.010      1002       534
  23.45575  23.41612     0.010       991       529
  23.45448  23.41471     0.010       989       528
  23.45321  23.41336     0.010       994       531
  23.45194  23.41212     0.010       988       528
  23.45067  23.41097     0.010       992       531
  23.44940  23.40985     0.010       994       530
  23.44813  23.40864     0.010       993       530
  23.44686  23.40728     0.010       991       531
  23.44559  23.40585     0.010       984       526
  23.44432  23.40446     0.010       992       532
  23.44305  23.40313     0.010       986       527
  23.44178  23.40190     0.010       983       525
  23.44051  23.40077     0.010       997       535
  23.43924  23.39965     0.010       985       528
  23.43797  23.39842     0.010       982       526
  23.43670  23.39705     0.010       989       531
  23.43543  23.39563     0.010       979       524
  23.43416  23.39425     0.010       987       530
  23.43289  23.39293     0.010       987       531
  23.43162  23.39172     0.010       978       524
  23.43035  23.39059     0.010       992       533
  23.42908  23.38946     0.010       979       526
  23.42781  23.38820     0.010       977       525
  23.42654  23.38681     0.010       986       529
  23.42527  23.38538     0.010       977       526
  23.42400  23.38400     0.010       982       529
  23.42273  23.38270     0.010       987       530
  23.42146  23.38150     0.010       979       527
  23.42019  23.38038     0.010       981       528
  23.41892  23.37923     0.010       977       526
  23.41765  23.37794     0.010       973       525
  23.41638  23.37652     0.010       974       525
  23.41511  23.37510     0.010       981       529
  23.41384  23.37374     0.010       977       527
  23.41257  23.37247     0.010       975       527
  23.41130  23.37130     0.010       977       527
  23.41003  23.37018     0.010       973       525
  23.40876  23.36902     0.010       975       527
  23.40749  23.36771     0.010       970       525
  23.40622  23.36629     0.010       972       526
  23.40495  23.36488     0.010       975       528
  23.40368  23.36352     0.010       974       527
  23.40241  23.36226     0.010       971       525
  23.40114  23.36110     0.010       971       526
  23.39987  23.35998     0.010       970       525
  23.39860  23.35879     0.010       965       523
  23.39733  23.35745     0.010       971       527
  23.39606  23.35603     0.010       973       528
  23.39479  23.35463     0.010       969       524
  23.39352  23.35328     0.010       971       527
  23.39225  23.35204     0.010       970       527
  23.39098  23.35089     0.010       968       525
  23.38971  23.34977     0.010       962       522
  23.38844  23.34855     0.010       967       525
  23.38717  23.34719     0.010       973       529
  23.38590  23.34577     0.010       964       523
  23.38463  23.34438     0.010       966       526
  23.38336  23.34306     0.010       967       525
  23.38209  23.34184     0.010       958       522
  23.38082  23.34071     0.010       963       524
  23.37955  23.33958     0.010       967       528
  23.37828  23.33834     0.010       962       525
  23.37701  23.33696     0.010       967       528
  23.37574  23.33553     0.010       963       525
  23.37447  23.33414     0.010       962       524
  23.37320  23.33283     0.010       955       521
  23.37193  23.33162     0.010       956       523
  23.37066  23.33050     0.010       962       525
  23.36939  23.32935     0.010       960       524
  23.36812  23.32807     0.010       958       525
  23.36685  23.32667     0.010       962       525
  23.36558  23.32525     0.010       953       521
  23.36431  23.32387     0.010       953       521
  23.36304  23.32257     0.010       959       524
  23.36177  23.32139     0.010       954       521
  23.36050  23.32027     0.010       959       524
  23.35923  23.31911     0.010       952       523
  23.35796  23.31781     0.010       958       524
  23.35669  23.31640     0.010       959       525
  23.35542  23.31499     0.010       945       517
  23.35415  23.31364     0.010       950       522
  23.35288  23.31237     0.010       952       522
  23.35161  23.31121     0.010       949       520
  23.35034  23.31010     0.010       958       526
  23.34907  23.30892     0.010       953       523
  23.34780  23.30758     0.010       945       519
  23.34653  23.30616     0.010       949       521
  23.34526  23.30476     0.010       948       520
  23.34399  23.30340     0.010       949       522
  23.34272  23.30215     0.010       944       520
  23.34145  23.30100     0.010       945       519
  23.34018  23.29988     0.010       955       525
  23.33891  23.29867     0.010       942       518
  23.33764  23.29731     0.010       945       521
  23.33637  23.29588     0.010       942       518
  23.33510  23.29448     0.010       942       518
  23.33383  23.29314     0.010       947       522
  23.33256  23.29191     0.010       943       519
  23.33129  23.29077     0.010       946       522
  23.33002  23.28965     0.010       943       520
  23.32875  23.28842     0.010       936       517
  23.32748  23.28705     0.010       940       519
  23.32621  23.28563     0.010       935       517
  23.32494  23.28424     0.010       936       519
  23.32367  23.28293     0.010       945       521
  23.32240  23.28172     0.010       939       519
  23.32113  23.28059     0.010       936       518
  23.31986  23.27945     0.010       938       519
  23.31859  23.27819     0.010       932       517
  23.31732  23.27679     0.010       934       517
  23.31605  23.27537     0.010       938       519
  23.31478  23.27399     0.010       936       518
  23.31351  23.27268     0.010       939       521
  23.31224  23.27149     0.010       932       518
  23.31097  23.27036     0.010       931       516
  23.30970  23.26921     0.010       937       520
  23.30843  23.26791     0.010       926       515
  23.30716  23.26650     0.010       929       516
  23.30589  23.26508     0.010       938       519
  23.30462  23.26371     0.010       925       515
  23.30335  23.26243     0.010       934       519
  23.30208  23.26126     0.010       933       519
  23.30081  23.26014     0.010       924       515
  23.29954  23.25897     0.010       928       516
  23.29827  23.25765     0.010       924       516
  23.29700  23.25623     0.010       927       516
  23.29573  23.25482     0.010       930       518
  23.29446  23.25346     0.010       924       515
  23.29319  23.25220     0.010       927       517
  23.29192  23.25104     0.010       921       514
  23.29065  23.24992     0.010       923       515
  23.28938  23.24871     0.010       924       515
  23.28811  23.24736     0.010       922       515
  23.28684  23.24592     0.010       924       515
  23.28557  23.24452     0.010       926       517
  23.28430  23.24318     0.010       921       515
  23.28303  23.24194     0.010       921       514
  23.28176  23.24079     0.010       917       512
  23.28049  23.23966     0.010       923       515
  23.27922  23.23842     0.010       918       515
  23.27795  23.23704     0.010       921       515
  23.27668  23.23561     0.010       921       516
  23.27541  23.23422     0.010       914       512
  23.27414  23.23290     0.010       923       518
  23.27287  23.23169     0.010       908       508
  23.27160  23.23056     0.010       916       514
  23.27033  23.22942     0.010       922       517
  23.26906  23.22815     0.010       906       508
  23.26779  23.22676     0.010       923       517
  23.26652  23.22533     0.010       912       513
  23.26525  23.22395     0.010       910       511
  23.26398  23.22265     0.010       919       516
  23.26271  23.22145     0.010       910       510
  23.26144  23.22033     0.010       909       511
  23.26017  23.21918     0.010       917       516
  23.25890  23.21787     0.010       911       512
  23.25763  23.21647     0.010       911       513
  23.25636  23.21505     0.010       911       513
  23.25509  23.21368     0.010       903       508
  23.25382  23.21240     0.010       910       514
  23.25255  23.21122     0.010       909       512
  23.25128  23.21011     0.010       905       510
  23.25001  23.20893     0.010       910       514
  23.24874  23.20760     0.010       904       509
  23.24747  23.20618     0.010       910       515
  23.24620  23.20478     0.010       904       511
  23.24493  23.20344     0.010       902       510
  23.24366  23.20219     0.010       910       514
  23.24239  23.20103     0.010       905       511
  23.24112  23.19991     0.010       905       511
  23.23985  23.19872     0.010       907       514
  23.23858  23.19736     0.010       900       508
  23.23731  23.19593     0.010       904       511
  23.23604  23.19453     0.010       903       510
  23.23477  23.19318     0.010       900       509
  23.23350  23.19195     0.010       909       516
  23.23223  23.19080     0.010       900       510
  23.23096  23.18968     0.010       902       510
  23.22969  23.18844     0.010       901       510
  23.22842  23.18706     0.010       900       510
  23.22715  23.18563     0.010       888       505
  23.22588  23.18423     0.010       890       504
  23.22461  23.18291     0.010       891       506
  23.22334  23.18170     0.010       897       508
  23.22207  23.18057     0.010       895       509
  23.22080  23.17944     0.010       894       507
  23.21953  23.17817     0.010       892       507
  23.21826  23.17679     0.010       892       509
  23.21699  23.17536     0.010       891       507
  23.21572  23.17399     0.010       897       510
  23.21445  23.17269     0.010       893       508
  23.21318  23.17150     0.010       893       508
  23.21191  23.17038     0.010       894       510
  23.21064  23.16923     0.010       887       504
  23.20937  23.16794     0.010       892       509
  23.20810  23.16653     0.010       889       506
  23.20683  23.16510     0.010       891       508
  23.20556  23.16373     0.010       888       508
  23.20429  23.16245     0.010       887       506
  23.20302  23.16128     0.010       893       510
  23.20175  23.16015     0.010       879       502
  23.20048  23.15898     0.010       884       505
  23.19921  23.15765     0.010       897       512
  23.19794  23.15622     0.010       876       501
  23.19667  23.15481     0.010       889       509
  23.19540  23.15345     0.010       885       506
  23.19413  23.15219     0.010       880       504
  23.19286  23.15103     0.010       888       509
  23.19159  23.14992     0.010       878       502
  23.19032  23.14873     0.010       875       501
  23.18905  23.14738     0.010       885       507
  23.18778  23.14596     0.010       879       504
  23.18651  23.14456     0.010       882       507
  23.18524  23.14322     0.010       883       507
  23.18397  23.14199     0.010       874       501
  23.18270  23.14084     0.010       882       506
  23.18143  23.13972     0.010       880       505
  23.18016  23.13849     0.010       872       500
  23.17889  23.13712     0.010       881       506
  23.17762  23.13569     0.010       875       503
  23.17635  23.13430     0.010       873       503
  23.17508  23.13298     0.010       866       498
  23.17381  23.13176     0.010       860       495
  23.17254  23.13063     0.010       876       504
  23.17127  23.12949     0.010       873       503
  23.17000  23.12823     0.010       874       504
  23.16873  23.12684     0.010       880       506
  23.16746  23.12541     0.010       870       501
  23.16619  23.12403     0.010       871       503
  23.16492  23.12273     0.010       872       503
  23.16365  23.12154     0.010       870       502
  23.16238  23.12042     0.010       869       501
  23.16111  23.11927     0.010       867       501
  23.15984  23.11799     0.010       872       503
  23.15857  23.11658     0.010       867       502
  23.15730  23.11516     0.010       868       501
  23.15603  23.11379     0.010       868       501
  23.15476  23.11250     0.010       863       499
  23.15349  23.11132     0.010       864       500
  23.15222  23.11020     0.010       863       499
  23.15095  23.10903     0.010       855       495
  23.14968  23.10771     0.010       859       497
  23.14841  23.10629     0.010       854       495
  23.14714  23.10488     0.010       838       486
